EntrezGeneID	Length	MCL1-DG_BC2CTUACXX_ACTTGA_L002_R1	MCL1-DH_BC2CTUACXX_CAGATC_L002_R1	MCL1-DI_BC2CTUACXX_ACAGTG_L002_R1	MCL1-DJ_BC2CTUACXX_CGATGT_L002_R1	MCL1-DK_BC2CTUACXX_TTAGGC_L002_R1	MCL1-DL_BC2CTUACXX_ATCACG_L002_R1	MCL1-LA_BC2CTUACXX_GATCAG_L001_R1	MCL1-LB_BC2CTUACXX_TGACCA_L001_R1	MCL1-LC_BC2CTUACXX_GCCAAT_L001_R1	MCL1-LD_BC2CTUACXX_GGCTAC_L001_R1	MCL1-LE_BC2CTUACXX_TAGCTT_L001_R1	MCL1-LF_BC2CTUACXX_CTTGTA_L001_R1
17068	691	82	84	32	36	17	19	3330	4820	48	58	3	3
78725	1594	25	21	17	37	43	37	13	20	1	1	0	0
76486	773	50	43	59	75	45	61	277	268	3	2	6	4
625599	895	0	0	0	2	0	0	0	0	0	0	0	0
15202	803	0	0	0	0	0	0	0	0	0	0	0	0
110115	2398	1	0	0	0	0	0	2	0	0	0	0	0
13072	1625	0	0	0	0	0	0	1	0	0	0	0	0
67038	1887	5	1	2	2	0	4	363	221	2	2	0	1
17069	2301	18078	14046	17609	17358	14568	13580	42511	38327	38596	40062	27020	26657
57248	878	10	20	2	5	1	2	120	96	26	32	43	19
110454	828	555	694	125	133	137	118	3762	3168	230	291	1375	1314
17067	1647	513	746	172	207	165	215	480	373	70	64	37	32
100041546	801	10	12	0	2	3	3	4	2	0	3	0	0
546643	772	0	0	0	1	0	0	0	0	0	0	0	0
546644	405	0	0	0	0	0	0	0	0	0	0	0	0
223631	1470	0	0	1	0	1	5	0	0	0	0	0	0
17071	877	0	0	0	0	0	0	0	0	0	0	4	0
100041107	495	0	0	0	0	0	0	0	0	0	0	0	0
105892	857	1	3	3	6	5	8	1	2	0	2	0	0
23934	1368	84	38	126	253	288	252	0	1	4	16	0	4
68453	797	64	84	122	191	207	245	17	14	14	15	14	35
22701	3737	38	33	41	48	44	62	66	55	14	7	14	9
100503873	2847	3	1	0	0	2	1	1	0	1	0	0	0
72665	1766	10	12	4	6	10	5	11	10	3	3	3	3
72960	1895	284	256	375	368	496	415	194	230	166	154	98	95
14787	2286	177	112	138	88	98	84	16	15	7	11	21	34
378435	1080	366	223	187	156	177	206	10	6	2	3	0	0
223642	3338	296	165	153	106	152	198	238	245	73	73	47	63
100861886	367	0	0	0	0	0	0	0	0	0	0	0	0
69146	1776	274	271	201	231	257	251	64	67	4	6	8	3
223645	2169	26	28	39	22	19	24	15	10	11	6	2	1
223646	1890	337	297	230	283	202	244	190	189	19	22	4	17
66656	2847	3524	3227	3204	2916	1971	1786	3908	3560	2668	2132	1488	1498
105734	4801	175	148	204	231	114	144	72	91	70	70	15	14
66194	1353	340	299	333	273	185	157	501	511	352	238	183	165
22122	1312	399	378	420	366	294	290	875	1087	916	935	850	976
78834	2486	342	401	535	384	145	144	484	522	336	288	99	100
69020	1816	371	265	190	230	455	639	87	71	20	31	14	20
223648	2414	19	16	29	23	29	35	22	17	3	5	10	19
332110	1930	99	85	35	45	23	24	32	46	15	13	10	8
105732	4628	1464	2094	2137	1933	1768	1245	3648	4865	2425	2226	539	373
432964	1123	42	50	42	48	49	67	32	43	33	31	11	13
105782	5547	3638	3053	2782	2462	2338	2192	2621	2814	2593	2255	1041	1010
67959	1960	3689	3212	3758	3319	2672	2527	3153	3356	2663	2337	1469	1405
223649	2496	4885	4792	6490	7523	7624	7786	4585	4345	1859	2101	953	973
223650	11474	4198	2592	478	762	1793	1558	2143	1748	147	140	64	53
271278	2640	2	6	4	7	10	6	9	3	0	0	1	0
100503893	240	17	14	18	14	6	7	20	10	17	11	12	4
18810	17515	8623	6820	5124	5070	8064	7235	10166	12491	3842	4447	988	889
100316774	63	0	0	0	0	0	0	0	1	0	0	0	0
671535	3395	615	481	701	545	477	499	768	785	683	547	304	356
66168	1693	2080	2083	1225	1049	798	844	4344	5240	2653	2803	1398	1441
100038659	971	0	0	0	0	0	0	1	0	0	0	0	0
74281	1605	1	0	1	0	1	8	0	0	0	0	1	0
100526548	90	1	0	0	0	0	1	0	0	0	0	0	0
100503915	1823	21	13	4	5	6	10	14	9	1	3	4	4
75475	3970	696	690	467	518	884	882	1086	1585	1334	1812	1305	1332
109075	1789	168	153	216	226	206	277	222	228	203	154	134	149
14731	2036	1002	757	828	682	534	576	1075	1164	1047	820	826	779
66445	1194	2187	1702	3063	2531	1560	1364	2857	2882	3918	3024	3285	3331
106025	1733	650	539	580	484	474	534	648	707	539	575	406	439
68877	1749	1260	911	1024	968	1159	1201	869	943	907	813	322	272
59053	1967	231	218	283	202	106	76	324	326	241	211	151	219
73542	1514	0	0	1	0	0	0	1	1	0	0	0	0
223658	6983	916	808	974	789	887	986	1049	1272	1368	1476	1262	1350
12181	2476	1472	1056	1413	1041	806	732	1512	1600	2161	1631	1099	1286
20289	1136	914	530	382	390	753	748	76	61	45	59	25	11
15499	2018	1488	1145	1600	1243	964	1047	1108	1207	885	762	471	450
13350	1755	876	632	584	521	460	505	479	507	736	650	776	897
170729	4010	0	0	0	0	0	0	0	0	0	0	0	0
666504	858	2	2	0	1	0	0	0	0	2	0	0	1
30840	1719	697	561	438	380	304	310	692	714	736	596	292	375
52710	2700	191	151	226	185	149	154	269	274	1593	1496	1581	2007
268822	2035	333	349	222	188	202	271	708	959	318	346	205	198
94230	4516	2197	1639	1516	1265	998	1031	2408	2444	2369	1917	1305	1521
72027	2226	189	215	122	96	19	21	234	225	1984	1871	70	47
66914	885	1148	1077	1088	1240	1102	1006	1425	1372	1280	1307	557	538
72749	4207	230	219	135	93	50	73	410	412	513	349	419	432
54151	2425	816	659	810	819	832	965	803	948	1100	985	765	727
16581	3143	239	333	302	285	297	367	249	323	273	250	123	136
100861904	462	0	0	0	0	0	0	0	0	0	0	0	0
14106	1208	1	0	1	1	1	3	1	1	0	2	0	0
73062	2623	708	504	519	460	429	500	873	840	514	400	324	361
76282	1750	289	336	417	539	400	499	269	362	312	314	239	245
69572	2169	94	85	87	90	94	91	78	78	67	63	40	40
79456	3922	176	140	170	82	54	50	95	134	120	54	109	110
223664	2277	247	188	220	191	192	254	189	197	124	112	100	118
378937	1904	34	23	39	37	32	24	9	14	17	11	10	8
223665	1821	119	103	149	157	96	112	139	117	141	124	165	181
223666	4587	1041	725	442	417	334	358	416	516	293	276	123	148
71591	3514	207	170	170	105	132	180	95	107	35	44	62	67
223669	2755	465	359	287	197	273	302	587	557	519	553	184	162
66398	998	67	35	49	51	64	76	94	107	114	91	79	122
26961	862	21196	21819	19751	16971	10424	9820	26335	26590	22707	18971	10043	9467
239546	2298	36	14	10	11	10	16	27	26	7	4	9	2
117171	1092	291	195	210	207	179	223	284	293	169	151	88	111
17189	1252	35	60	187	159	160	118	92	92	128	100	4	9
71939	3359	16	8	43	39	72	52	36	29	222	303	387	554
93686	7358	4221	3905	5000	4504	5294	5086	1740	1955	1371	1359	795	810
100042318	135	2	2	4	3	0	2	0	1	1	0	0	0
75761	2392	7	2	18	14	13	13	96	160	179	219	628	682
223672	1573	0	1	1	1	2	1	25	42	5	6	12	4
278679	2227	0	0	0	2	1	0	0	0	0	1	1	0
245282	3033	1	0	9	6	17	6	0	1	1	0	0	0
626615	1132	0	0	1	1	0	0	0	0	0	0	0	0
108956	2044	0	0	2	0	1	1	0	1	3	2	3	5
76409	553	0	0	0	0	0	0	0	0	1	0	0	2
328561	1986	245	206	1171	1026	833	731	7	12	22	15	44	52
666661	8431	4	2	1	3	3	1	3	3	4	4	5	3
328563	2057	6	19	81	63	56	56	1	2	0	1	2	4
666348	2227	2	1	3	12	4	5	0	2	2	2	7	19
71898	1595	4	7	4	5	4	10	35	91	6	13	23	10
239552	1838	332	278	286	271	270	308	85	106	112	182	7	8
17886	7371	28075	28801	25408	23769	17822	15666	15024	17752	17808	19511	4043	3990
56551	1282	1475	1319	1564	1327	1057	964	1897	1897	2270	1782	1199	1310
239554	4891	354	447	469	356	252	290	214	250	121	105	270	329
55944	1910	1682	1521	1973	1490	1096	1112	2061	2187	1937	1517	890	935
100504021	4343	55	66	62	51	30	38	49	53	55	44	20	26
12300	2887	0	0	0	0	0	0	0	0	0	0	0	0
100861922	355	0	0	0	0	0	0	0	0	0	0	0	0
67042	1014	177	144	140	166	121	133	143	181	81	79	53	49
19293	904	1	0	0	0	0	0	5	5	1	0	0	0
17972	1454	1	2	2	2	2	2	1	0	0	1	2	2
12984	4619	1065	1710	252	231	47	96	193	329	43	34	12	9
12983	4765	1026	1760	341	342	122	154	208	316	41	31	27	27
100504034	407	1	0	0	0	0	0	0	0	0	0	0	0
73376	1241	0	3	1	0	0	0	0	0	0	0	0	0
22117	1096	244	222	188	122	86	92	1050	994	574	466	435	386
246221	1522	431	440	347	311	413	408	994	1166	780	725	590	543
72844	1574	846	712	1012	983	1004	1023	326	351	120	130	57	52
71753	3192	42	30	21	8	9	8	962	392	1104	1202	2148	1242
16185	2697	35	63	34	32	10	17	23	23	5	2	12	12
72709	2428	284	380	834	814	702	606	411	452	162	162	379	222
20607	3928	166	136	29	32	11	10	4	4	1	0	1	1
19354	3036	3	1	1	3	1	2	4	5	1	3	6	6
72318	2791	4	9	8	4	4	0	17	16	2	6	2	3
207393	4865	1	2	0	0	0	0	0	1	0	0	0	0
17305	1834	80	108	19	28	41	42	10	22	5	0	4	3
105844	4728	1882	2405	1795	1690	1186	981	871	1195	440	487	84	79
104445	2542	1603	1475	972	774	612	632	2259	2522	3285	2674	611	498
107753	592	9	13	4	2	5	7	12	22	8	7	3	2
106039	3034	1498	1172	1340	1194	1269	1377	1479	1644	1420	1258	718	740
100504071	605	1	0	1	0	3	1	0	0	0	0	0	0
100038696	1506	5	10	7	20	21	21	6	9	3	1	1	0
20401	1900	685	560	628	463	509	556	500	493	153	139	78	75
57028	2001	113	79	94	81	59	55	30	33	14	12	25	30
16852	800	8419	5415	3470	4165	10832	9258	178	225	93	112	75	77
97961	1993	583	445	415	349	207	202	559	627	458	309	128	129
110253	7736	949	811	1844	1912	3395	3113	810	984	550	393	246	243
100038602	712	1	8	6	3	8	3	5	4	0	6	0	0
654469	1377	0	0	0	2	0	1	1	0	0	0	0	0
14958	2293	1130	1173	2613	2803	2636	3414	3423	5548	2086	2027	2622	2341
26912	2977	429	324	374	237	480	463	208	200	91	58	346	352
14429	1245	6	9	18	6	4	6	0	1	1	1	0	1
223690	1878	442	439	398	338	249	266	412	477	395	321	382	359
223691	1893	3197	2865	2705	2364	1806	1719	4280	4340	3968	3135	1835	1742
27008	6693	3340	3376	4590	4826	4995	4789	2180	2586	1945	1793	824	794
27660	1253	36	42	30	41	35	32	26	29	11	13	5	4
69833	520	634	517	584	549	528	474	850	801	494	421	320	295
20665	2713	3683	2812	3225	3142	2903	3472	4927	5607	5243	5030	2101	2312
100041655	680	19	21	27	20	37	37	28	16	64	72	60	68
100038573	3753	1	0	0	1	2	4	0	6	5	4	5	12
18693	2185	530	455	359	259	211	206	752	942	854	744	697	659
57274	1791	36	44	29	31	36	23	12	36	23	24	16	22
207495	2072	37	18	10	10	8	13	2	4	0	1	4	7
53357	3725	373	323	334	291	224	260	464	602	675	696	531	506
17133	1800	22202	25948	16408	12881	7781	8895	13097	13525	13438	15936	6427	4944
223693	3455	1122	945	632	633	716	678	783	866	326	353	167	156
100316695	73	1	3	2	2	0	0	1	3	0	0	1	0
27373	2760	1319	1167	941	961	748	748	2043	2487	1368	1652	335	313
100503109	3778	10	5	10	6	1	2	54	42	19	13	4	3
16520	2152	35	16	26	23	10	4	6	5	3	1	0	1
105785	1414	388	361	382	406	300	237	113	105	131	106	235	210
67040	7071	11333	11811	14505	13765	12846	9799	10754	12369	11244	11474	5586	5714
13404	2192	6	5	2	9	31	38	5	3	0	1	0	0
75729	5187	62	25	25	23	33	50	60	58	18	13	7	6
73739	1119	196	171	230	208	220	243	195	206	127	124	70	83
223696	1024	838	731	834	729	677	608	1054	1126	1040	777	589	654
74158	3394	2081	2298	2842	2424	1847	1770	1585	1833	1823	1504	686	692
14904	3398	2258	1680	1780	1421	1305	1251	1356	1357	1239	974	507	555
223697	3809	4584	4266	4017	3339	3897	4460	7107	8886	6299	5251	1073	1045
100504191	5404	99	96	126	122	138	165	59	66	21	19	14	3
54152	1476	421	343	399	382	473	470	508	487	251	239	175	180
504193	4873	0	0	0	0	0	0	0	0	0	0	0	0
73340	4949	45	20	24	15	16	23	14	5	6	1	1	1
494448	5449	2377	1876	2465	2429	2763	2905	636	816	713	634	467	490
100038357	2556	0	0	0	0	0	0	0	0	1	0	0	0
109361	3607	4	2	24	23	24	32	5	9	8	2	0	3
80287	2459	546	582	1161	1161	999	1028	591	787	1005	806	357	298
52609	2893	523	445	298	367	487	527	596	712	271	216	100	83
18591	2944	5000	3100	3740	3417	1507	1134	2767	2621	2254	2637	282	177
27367	1361	603	512	593	605	279	344	808	745	565	567	213	282
100302601	77	26	11	32	31	12	13	37	34	36	27	11	22
100302600	48	7	5	7	6	4	2	4	8	6	4	4	4
20972	4465	46	47	46	19	8	6	413	477	246	237	304	305
66513	2932	377	275	336	273	250	279	360	353	276	226	211	248
17309	4665	151	101	192	290	237	207	86	70	2	9	3	5
239555	5086	453	456	429	395	308	290	714	821	476	400	224	253
11911	1725	12966	12065	12739	10620	10546	10031	9518	10146	7644	6700	3528	3398
100861991	585	0	0	0	0	0	0	0	0	0	0	0	0
66538	830	288	315	262	200	93	101	494	465	505	342	238	273
239556	9794	2	1	0	0	0	0	0	0	1	0	0	0
383075	2110	0	0	0	0	0	0	0	0	0	0	0	0
17444	2919	2	0	4	2	2	0	1	0	0	0	1	1
213956	2993	234	203	537	433	346	292	133	127	109	75	67	87
106059	4502	9	4	22	17	9	9	4	2	7	3	2	1
213988	17528	1870	1973	1514	1659	2161	1869	2067	2006	1158	1244	845	790
100628612	82	0	0	0	0	0	0	0	0	0	0	0	0
11564	2109	764	606	630	560	347	336	1082	981	789	607	542	567
105835	2997	227	146	174	169	108	112	1371	1416	1095	963	1180	1326
223701	4613	1797	1462	2033	2206	2389	2653	691	732	516	502	236	236
67638	1094	5	5	4	7	10	5	0	2	0	0	1	0
207911	2189	19	75	49	54	9	4	61	40	1	2	2	3
78102	928	2	3	1	5	4	3	85	38	14	20	96	51
20524	1667	986	938	797	758	743	731	3505	2941	1239	1153	1280	1546
70356	1622	1822	1818	1962	1658	1493	1302	3112	3401	3172	2902	1593	1534
321003	3236	148	132	155	125	124	116	215	252	145	137	136	88
57755	1186	0	1	3	0	0	0	2	0	1	1	1	1
56438	1655	579	529	554	471	502	463	561	567	375	305	209	185
383080	624	277	305	277	248	136	148	393	368	339	287	136	104
328572	8749	3870	3374	2863	2330	2789	2769	2572	2706	2011	1975	820	884
214669	3430	249	179	191	143	136	169	262	251	231	185	184	193
214685	2547	3381	2245	3118	2026	421	459	610	323	924	648	14	10
19387	3002	2420	2627	2859	2191	1210	838	3597	4104	3762	2966	1907	1623
20286	5958	4086	3713	3583	3029	2617	2659	2674	2718	1459	1138	637	689
100504312	1116	0	1	3	0	0	0	0	1	0	1	1	0
21685	4458	717	895	1090	596	467	398	917	892	301	256	338	333
57259	3994	6502	5577	4188	3613	3807	4210	4696	5052	3607	3136	1970	2139
68479	1648	725	602	644	519	357	346	727	732	787	567	560	496
11429	2768	3037	2490	3981	3518	2402	2322	3788	4070	4265	3708	4782	5013
78929	2514	529	424	458	493	338	343	566	639	635	485	309	341
105859	2490	758	1124	1688	1990	1199	1111	139	166	23	34	7	4
29858	1239	316	308	263	206	182	211	530	492	208	191	82	98
66346	1024	1	0	1	0	0	1	1	0	0	0	1	0
28075	2911	1145	1529	1578	1388	1297	916	2437	2717	2957	2643	1194	999
14375	2113	756	544	607	552	325	320	923	883	679	493	367	448
20826	1257	1728	1686	1159	855	792	663	996	981	624	497	322	302
328573	4673	0	2	1	0	0	0	0	0	0	3	0	0
74369	3991	0	0	0	0	0	0	0	0	0	0	0	0
76457	2046	175	161	161	136	89	99	316	319	405	328	266	287
20788	4570	6747	5046	7620	7749	10684	10644	6239	6494	4004	3306	2073	2027
723897	69	0	0	1	0	1	0	0	0	0	0	0	0
435145	1804	177	139	307	261	174	210	5	18	105	36	3	6
72049	1906	9	4	18	7	8	6	6	3	86	48	6	8
66570	1342	106	83	74	47	7	9	128	117	102	56	129	82
76505	1904	1	0	0	0	0	1	0	0	0	0	0	0
24050	4731	167	201	1964	1603	1403	1480	2	4	7	9	2	4
74716	1318	2	5	3	5	1	3	2	7	4	3	17	14
17939	1913	910	717	709	621	568	692	1307	1325	1133	1246	1843	1845
338368	2745	54	41	55	45	45	51	16	10	2	0	1	1
69029	585	593	495	614	580	503	483	1025	966	1036	992	1010	1048
67130	560	268	252	301	312	285	303	436	497	367	324	185	219
100862061	465	1	3	2	4	1	1	9	4	1	0	0	1
56448	2772	722	812	446	660	637	780	940	1036	37	63	28	31
545123	1590	1	0	0	1	0	0	6	3	1	0	1	0
13101	1647	0	0	0	0	0	0	9	6	5	6	0	1
13105	1651	0	8	0	4	8	5	21	24	2	6	6	5
545124	1266	196	208	208	173	158	159	244	311	249	214	144	110
380997	1624	0	0	0	0	0	0	0	0	0	0	0	0
223706	1622	0	0	0	0	0	0	1	0	3	0	0	0
68444	1646	1	0	0	0	0	0	0	0	0	0	0	0
627860	671	0	0	0	0	0	0	0	0	1	0	0	0
71754	1102	0	0	1	2	0	0	0	2	0	10	5	6
76279	1645	4	5	0	3	2	2	0	4	1	1	0	0
21411	7354	1595	1345	1285	1017	1283	1145	1459	1484	1672	1561	724	755
21378	7979	1	0	0	0	1	4	2	1	0	2	0	1
100504637	1116	24	21	23	13	10	7	25	17	40	35	17	16
100526477	79	0	0	0	0	0	0	0	0	0	0	0	0
106026	2200	0	0	1	0	0	0	0	1	5	4	0	2
74039	2759	5	3	1	1	0	0	2	2	26	28	3	4
68607	1367	178	176	225	259	184	229	285	318	491	506	329	385
74778	1950	333	251	243	210	144	179	609	633	518	455	274	280
73826	3249	2664	2223	2160	1642	1673	1831	2916	3196	3254	3039	1111	999
104307	150	0	1	1	1	1	1	0	0	0	0	2	0
109754	2031	3713	2831	3244	3469	4397	3953	2636	3168	2697	2397	2804	2876
100504676	694	11	13	10	8	15	10	13	10	10	5	6	6
239559	2175	23	26	13	15	6	14	47	43	43	27	29	16
66251	2618	504	519	627	520	787	672	572	708	1397	1455	2091	2068
69291	6003	144	136	306	179	193	137	74	74	116	102	171	200
23970	3880	1681	1565	1997	1911	2456	2152	2327	2383	1540	1538	1588	1784
319953	2074	69	48	59	66	143	148	92	146	112	119	91	86
12124	943	35	32	21	10	6	6	622	563	212	215	35	39
223722	1893	97	121	125	104	62	90	153	195	202	175	171	153
12257	856	942	742	327	557	414	471	1363	1433	612	638	432	390
223723	3770	533	361	450	440	302	330	750	759	491	422	273	306
64706	7824	12	18	29	18	4	6	62	137	230	164	141	110
223726	3255	0	0	16	4	1	0	0	0	0	0	0	0
77627	5111	0	0	0	0	0	0	0	0	0	0	0	0
29859	2383	1	7	0	6	5	3	0	2	3	4	0	0
75772	1694	0	0	0	0	0	0	0	0	0	0	0	0
116939	4649	90	44	29	24	11	26	17	26	8	3	15	23
68653	1673	1387	1177	1785	1493	1406	1278	1466	1623	2291	1877	1997	2172
170736	3705	124	170	43	60	39	22	24	43	9	10	0	6
64099	2812	5	19	7	7	4	4	7	1	2	2	0	2
72301	5917	0	0	0	0	0	0	3	3	2	0	1	0
223732	4426	33	37	18	13	8	17	81	138	11	20	10	5
109270	1835	102	60	70	78	38	41	206	212	305	284	276	297
328576	1237	5	2	3	5	2	0	1	6	1	1	2	5
73167	1549	136	99	97	83	38	41	523	554	650	538	221	249
271305	3727	17	10	6	10	7	6	41	45	4	6	7	5
18141	4749	1658	1449	1365	1124	749	716	1977	2191	2418	2120	835	853
223739	5032	1565	1209	1309	973	886	815	1395	1870	2636	2107	954	1102
100526461	98	7	4	6	8	2	2	4	6	2	3	1	1
22270	1106	4	4	0	0	1	0	224	385	1	0	5	3
73225	3739	1103	725	676	632	867	972	95	109	28	20	40	32
140557	4040	3	0	0	3	4	3	3	2	0	0	1	0
100502582	462	3	7	3	2	4	2	2	1	6	3	0	0
67747	1652	1	0	1	3	1	2	0	0	0	0	0	0
100502602	1165	0	0	0	0	0	0	0	0	0	0	0	0
14114	3359	1060	999	356	282	152	164	32	39	14	6	9	8
100861793	506	9	5	8	5	3	3	11	11	2	11	4	1
54138	2425	1271	1015	865	793	878	819	1724	1686	1008	952	400	425
328577	1161	1	1	2	3	1	3	0	0	0	0	0	0
223745	411	6	8	5	2	13	5	1	0	0	1	0	0
22422	4415	212	148	92	106	99	77	1637	1570	91	187	24	30
105975	2976	2	7	1	4	6	4	43	58	2	3	0	0
723966	95	1	1	7	3	1	6	5	2	2	0	0	0
387245	85	3	6	3	2	7	3	3	6	0	2	0	1
19013	7528	127	105	102	62	105	95	12	20	58	34	69	86
72355	1057	64	74	91	105	98	107	106	107	130	113	168	177
18766	7058	4	4	19	9	7	13	1	1	1	0	0	2
239570	3751	220	244	231	255	302	340	447	387	306	298	417	385
29870	2780	141	113	173	158	106	126	95	131	59	47	153	123
72026	1520	87	92	90	96	57	78	163	171	152	120	109	120
12614	11050	2244	1470	248	238	521	532	541	455	51	62	50	53
223752	4447	554	427	166	116	158	203	1523	1529	351	254	189	284
223753	4546	176	174	168	152	187	147	302	402	35	28	52	44
223754	3229	742	726	736	681	653	586	861	947	710	630	265	291
106014	3041	87	103	276	241	178	137	2	3	0	7	1	0
328579	2778	0	0	0	0	0	0	0	0	0	0	0	0
70073	1241	0	0	0	0	0	0	0	0	0	0	0	0
223770	5137	4008	3793	3404	2668	2053	2341	3592	3807	2131	1969	767	810
223773	5374	217	301	166	123	88	102	920	1162	652	530	221	224
223774	2156	166	172	183	202	172	171	231	232	205	163	182	188
76737	1364	1028	813	633	492	400	369	895	1135	1126	667	663	649
223775	2419	5166	4614	8423	5856	5755	6056	4487	4898	7330	6969	5333	6743
100502684	1457	1	1	1	0	4	3	0	0	0	0	1	0
239591	2976	0	0	0	0	0	0	0	0	0	0	0	0
170790	2329	0	0	0	0	0	0	0	0	0	0	0	0
667558	653	170	127	170	153	136	109	250	268	229	182	149	152
83456	4052	0	0	0	0	0	0	0	0	0	0	0	0
406218	3412	66	71	29	36	24	38	29	26	1	0	16	19
69120	654	7	9	7	9	8	12	10	17	9	9	8	10
67976	2386	578	427	520	401	355	418	1027	1271	2061	1648	2075	2338
223776	2360	196	143	194	113	183	218	182	197	181	168	193	186
328580	6957	469	386	341	292	362	358	541	583	474	337	315	343
170787	2705	270	255	114	117	101	120	536	581	323	319	235	222
29857	1890	52	69	38	39	33	47	390	435	265	247	25	38
19094	2444	43	40	23	21	25	38	125	154	222	187	62	65
140570	6556	5563	3962	3417	3163	3119	3099	7375	7281	6157	5998	2778	2875
69440	4611	649	516	574	500	273	324	427	469	378	352	126	110
71474	4341	362	354	311	314	388	397	380	447	329	280	280	324
77980	6268	2554	2032	2310	1987	1898	1980	2125	2311	1922	1742	903	1010
223780	1046	11	8	11	4	0	0	15	34	29	17	8	10
56727	1047	0	0	0	0	0	0	0	0	2	0	0	0
105847	2906	1743	1313	1318	1151	1039	1100	1117	1202	953	853	466	478
52683	3315	1546	1429	1237	1095	1027	980	1907	1939	1717	1378	903	918
100126824	1145	0	0	0	0	0	0	0	0	0	0	0	0
72962	2034	23	25	25	26	27	23	14	14	19	24	5	3
70113	1040	74	47	33	58	73	90	13	6	1	0	1	1
546648	1818	3	0	1	4	1	3	0	1	0	0	0	0
75459	553	0	0	0	0	0	0	0	0	0	0	0	1
100134861	4527	0	0	0	0	0	0	0	0	0	0	0	0
12895	2894	4	3	4	4	4	9	1	6	4	5	0	0
12651	1922	18	3	14	10	9	9	7	19	12	7	2	5
60597	3539	5	2	2	3	3	1	0	1	0	0	0	1
11883	3491	525	616	468	544	635	726	661	657	430	503	245	218
100532730	1906	8	1	8	9	4	4	15	6	11	13	4	10
58234	7131	505	707	274	269	192	246	109	158	37	25	21	25
11434	1504	6	6	1	3	1	2	1	2	0	0	0	0
68708	1646	259	262	260	246	223	250	186	234	88	92	62	78
100502796	930	194	201	216	172	154	125	214	209	137	136	129	111
54526	1845	0	0	0	0	0	0	0	0	0	0	0	0
380959	3727	622	608	602	522	474	440	846	816	741	591	573	521
100038621	977	0	0	0	0	0	0	0	0	0	0	0	0
66871	3715	6030	4407	2199	2407	2302	2377	167	152	32	65	103	114
20738	809	0	0	0	0	0	0	0	0	0	0	0	0
16564	6454	1111	1071	1147	1035	1035	946	926	1052	1826	1492	976	1047
635871	1723	0	0	0	0	0	0	0	0	0	0	0	0
26874	5540	110	125	419	206	202	240	1	3	0	2	0	1
545126	2041	2	1	1	1	0	0	0	0	0	0	0	0
239606	6541	375	403	92	174	199	162	3	7	1	3	1	0
66725	8230	485	541	287	479	610	473	14	21	2	1	6	2
239611	9018	0	0	0	0	0	0	1	0	0	0	0	0
223809	2977	0	9	0	0	0	0	4	2	0	0	0	0
12805	6184	85	107	37	18	7	7	36	71	36	29	27	41
239618	4284	2	0	0	0	0	1	1	0	1	0	1	0
67740	1754	0	0	0	0	0	0	0	0	1	0	0	0
223827	6534	1009	980	831	641	610	515	1145	1271	1105	999	405	386
67057	2318	824	915	1220	903	767	636	411	452	672	567	214	232
67197	826	376	388	447	404	352	346	372	349	355	275	231	232
223828	4023	833	698	733	554	514	471	530	441	548	338	239	228
106042	4085	552	513	211	121	159	201	173	173	107	108	150	192
100502901	770	0	0	0	0	0	0	0	1	0	0	0	0
77248	1131	0	0	0	0	0	0	0	0	0	0	0	0
328594	1071	0	0	0	0	0	0	0	0	0	0	0	0
223838	8772	1026	832	306	226	344	360	3	4	1	0	0	2
78895	2848	164	143	146	116	83	67	150	120	80	60	40	49
266632	2825	171	188	122	123	186	197	224	199	99	140	123	127
19230	2973	1872	2016	2207	1877	1955	1865	1906	2130	2359	1826	1086	1006
320709	2781	40	32	70	68	46	43	64	84	122	138	51	69
100043315	1006	0	0	0	0	0	0	0	0	0	0	0	0
54003	3367	5	1	5	13	10	4	0	0	0	0	0	0
223843	2271	1	0	1	0	2	0	0	0	0	0	1	0
791370	2618	25	34	39	45	30	24	53	67	9	6	5	3
105722	5711	4988	5464	6222	7231	7638	7081	5398	4382	1208	1332	447	476
100502979	737	2	1	1	2	0	0	7	9	9	20	5	4
402773	6216	1	1	6	2	2	7	1	1	0	0	1	2
100043335	1610	0	0	0	0	0	0	1	0	0	0	0	0
70040	3631	0	0	0	0	1	0	3	6	0	2	8	20
319722	6712	22	15	9	2	9	16	21	30	5	16	9	7
77044	9029	2403	2250	2573	2195	1978	1909	2396	2501	1742	1661	933	851
72193	7724	2662	2501	2808	2575	2256	2018	2893	2911	2464	2335	1078	1144
105727	8391	273	295	184	85	48	38	1397	1487	331	170	87	96
67760	4628	31761	23594	23023	19820	22289	25057	12459	12901	11749	10162	6155	5677
69354	3932	72	74	94	31	10	14	3	3	2	4	1	2
105827	3214	322	279	149	134	94	118	201	227	724	1126	647	545
239647	2202	45	56	34	44	41	43	211	208	180	212	152	123
71919	2260	224	192	199	222	177	180	421	472	205	164	101	111
19011	2718	44	65	74	73	55	49	7	22	16	7	2	0
223864	3834	364	380	486	372	338	399	78	105	225	180	166	217
100503050	988	5	7	16	20	10	20	0	4	1	4	2	0
67739	2526	727	681	651	667	609	655	1048	1018	2751	2448	1376	1407
56233	4960	708	633	479	442	486	547	732	831	249	291	123	112
22337	4354	5054	4177	3570	4196	3504	3514	5706	5167	8768	10757	8949	10489
380967	1635	239	269	226	222	184	203	773	856	549	467	272	289
12824	5133	183	110	58	51	25	19	3	4	4	0	0	0
